Index,Eigenvalue,MagZ,MagX
161,0.80190253,-0.124831446,2.1624957e-7
162,0.80190253,0.124831416,-2.651116e-7
163,1.0679727,0.24628587,1.76614e-8
164,1.0679727,-0.24628575,-2.7457537e-8
165,1.1845286,0.2071546,-6.3824146e-8
166,1.1845286,-0.20715463,-8.015672e-8
167,1.2284331,0.12361565,-9.377841e-10
168,1.2284331,-0.123615675,1.8800695e-7
169,1.248337,0.102865435,5.6813764e-7
170,1.248337,-0.102865346,-9.951276e-7
171,1.2719252,3.4479787e-12,-3.5978495e-8
172,1.2855065,-2.5334546e-10,3.067557e-7
173,1.2861923,-2.551899e-11,5.568367e-7
174,1.2897468,-0.0022876917,-2.616204e-6
175,1.2897468,0.0022876945,-4.553176e-7
176,1.2967296,-2.3459673e-11,2.6686807e-6
177,1.3815434,-0.08808685,-6.5916126e-8
178,1.3815434,0.088086896,-2.0144023e-7
179,1.4957504,0.1726047,-1.1075979e-8
180,1.4957504,-0.17260472,6.870414e-9
181,1.6065319,0.122174665,9.575501e-7
182,1.6065319,-0.12217473,-3.098327e-7
183,1.6262082,-0.0038813485,-2.946403e-7
184,1.6262093,0.0038813541,-5.189309e-8
185,1.6587807,9.171344e-13,-4.9947397e-7
186,1.6721321,-2.0230928e-11,5.3675603e-7
187,1.6751443,-3.0778068e-8,-4.535278e-5
188,1.6753573,-0.11964221,3.626863e-5
189,1.6753573,0.119642265,8.595112e-6
190,1.6855059,-3.4507876e-13,4.4309618e-7
191,1.6919203,0.24938037,3.7469455e-8
192,1.6919203,-0.24938041,1.2214618e-7
193,1.7888372,0.027268287,-2.4963862e-7
194,1.7888372,-0.027268276,-9.268803e-8
195,2.0041857,0.18005562,-3.4599876e-9
196,2.0041857,-0.18005559,-6.236396e-9
197,2.1006765,0.1241584,-5.88529e-7
198,2.1006765,-0.124158375,-1.47201e-6
199,2.1137724,-0.11826133,-1.5398177e-6
200,2.1137724,0.11826121,1.8786153e-6
201,2.1235352,-1.5263324e-11,1.9761012e-6
202,2.125605,-1.052831e-11,-3.777375e-7
203,2.2549863,8.5768645e-14,1.3972658e-8
204,2.3382845,-8.1938674e-14,5.8726513e-8
205,2.4626303,0.24747624,6.2602856e-10
206,2.4626303,-0.24747632,4.0566457e-9
207,2.6594677,-0.112255864,-1.4971962e-6
208,2.6594691,0.11225578,-1.4655903e-7
209,2.6720304,0.09204873,-1.4802897e-6
210,2.6720314,-0.092048734,-5.088591e-7
211,2.691646,-1.0052044e-11,1.532176e-6
212,2.6935444,1.0789916e-13,1.6944753e-6
213,2.9823756,-1.2949467e-13,1.0570284e-7
214,3.0449347,-0.09763751,-5.0669394e-7
215,3.0449347,0.09763749,2.366629e-8
216,3.0572872,-0.11327223,3.199305e-7
217,3.0572872,0.11327223,2.1014796e-7
218,3.0656176,-6.808252e-10,-6.68397e-7
219,3.0869713,-2.0907768e-12,4.588827e-7
220,3.0888038,-1.8620896e-13,2.658304e-7
221,3.2512827,0.11124689,-2.899892e-7
222,3.2512827,-0.11124688,5.271305e-7
223,3.2627478,0.120175175,6.060865e-8
224,3.2627478,-0.120175146,9.5976e-7
225,3.2782607,-1.6083545e-12,-2.610666e-7
226,3.2798367,-1.1352904e-11,-9.93572e-7
227,3.4778385,-3.9380673e-14,4.034646e-8
228,3.5610714,8.560919e-15,6.2863435e-8
229,3.638132,-0.124936335,-2.9941776e-7
230,3.6381335,0.12493637,-8.232639e-8
231,3.6494036,-0.12455606,6.2028977e-7
232,3.649405,0.12455611,-4.087242e-7
233,3.674963,4.3107887e-13,4.220951e-7
234,3.6764832,-1.1959394e-12,-1.9472267e-7
235,4.201834,0.11279196,1.952946e-7
236,4.201834,-0.11279204,-1.209614e-7
237,4.212633,0.117919,-5.3732382e-8
238,4.212633,-0.11791895,1.6023017e-7
239,4.2479424,1.7407488e-13,-8.682972e-8
240,4.249331,-2.741349e-14,-1.2531818e-7
241,4.633287,-2.5182452e-11,1.5474529e-6
242,4.643475,0.12481835,4.0007194e-7
243,4.643476,-0.1248184,-1.9210506e-6
244,4.7160983,-5.215177e-15,-4.6027435e-9
245,5.037769,-0.106943056,-9.51819e-8
246,5.037769,0.106943086,4.050383e-8
247,5.1283193,-6.427916e-14,5.584972e-8
248,5.211204,5.9172777e-15,-1.5503336e-8
249,5.607576,0.124912515,3.8826555e-9
250,5.607577,-0.12491248,6.908072e-9
251,5.855228,4.4342306e-15,-5.2947273e-9
252,5.9383225,4.5962553e-15,-6.53586e-9
253,6.191172,-0.12258263,6.6317427e-9
254,6.191172,0.12258264,2.3265948e-10
255,7.506561,1.8176805e-14,1.0822091e-8
256,7.591063,1.6965447e-14,-6.3239316e-9
