Index,Eigenvalue,MagZ,MagX
99,-2.4922442,0.19595203,-8.803613e-7
100,-2.4922442,-0.19595239,1.0933713e-6
101,-2.4922256,-0.24288173,-7.499448e-7
102,-2.4922256,0.242882,-1.9262308e-7
103,-2.4754734,-0.12175721,-0.0015678739
104,-2.4754734,-0.100136824,-0.0010991852
105,-2.4754734,0.11340863,0.00035690723
106,-2.4754705,0.10853944,-0.0017164584
107,-2.475431,-1.888295e-5,0.0006243323
108,-2.475428,-3.5021243e-5,0.0034041943
109,-2.0101223,-0.24772346,3.5992915e-7
110,-2.0101194,0.24772334,1.3282043e-6
111,-2.0101032,-0.24848695,7.299783e-7
112,-2.0101008,0.24848685,-1.6029608e-6
113,-1.9905207,-0.05092357,0.00023577493
114,-1.9905181,0.07341946,-0.00072503847
115,-1.9905181,0.089527704,-0.0008705012
116,-1.9905181,-0.112038806,0.00080881466
117,-1.9904724,1.4083828e-5,0.0008808165
118,-1.9904698,1.1418912e-6,-0.0003307425
119,-1.6713907,0.19934388,6.575618e-8
120,-1.6713907,-0.19590612,8.3280156e-8
121,-1.6713719,0.2465421,5.3815677e-7
122,-1.6713719,-0.24997987,6.463417e-8
123,-1.648113,0.0025970724,0.0013626233
124,-1.648113,0.014593354,0.0005319731
125,-1.648113,0.09636433,3.051164e-5
126,-1.648113,-0.11355179,0.0005072341
127,-1.6480541,-1.3008382e-6,-0.0016067987
128,-1.6480541,-1.6173237e-6,-0.0008262113
129,1.1895666,0.24142349,-1.3487906e-8
130,1.1895694,-0.24142347,-1.2816681e-8
131,1.6330703,-0.12363953,-4.3569485e-6
132,1.6330703,0.12363954,-2.9107869e-6
133,1.6337533,-0.124702275,1.7157732e-6
134,1.6337533,0.12470226,9.630161e-7
135,1.6520772,-1.5771354e-10,6.3463626e-6
136,1.6525031,-8.544875e-10,-1.9417726e-6
137,1.6541686,0.123272784,-0.00067678915
138,1.6541713,-0.123273626,-0.0004035702
139,1.6542033,7.26551e-7,0.0010310336
140,1.6545863,9.118537e-9,4.9431226e-5
141,1.6948998,0.124914385,4.537441e-7
142,1.6948998,-0.1249144,-2.3517511e-7
143,1.6986996,-0.24209459,-1.2539563e-7
144,1.6986996,0.24209449,-9.0661366e-8
145,2.0902953,0.24953692,-2.0312733e-8
146,2.0902977,-0.2495369,-2.2208751e-7
147,2.1833177,0.1748968,-8.558036e-8
148,2.1833177,-0.17489684,3.9960076e-7
149,2.1865897,-0.03334705,1.0819032e-5
150,2.1865897,0.033347037,5.9068793e-7
151,2.1872568,-0.121554054,-2.8951754e-7
152,2.1872568,0.12155416,2.9687862e-6
153,2.200935,-7.712884e-9,-1.0256885e-5
154,2.2013445,-3.6443893e-8,-1.6634884e-6
155,2.2021775,-0.12181657,-0.0001432001
156,2.2021775,0.12181645,0.0001894386
157,2.2024932,1.846719e-8,-3.9709867e-6
158,2.2028632,5.885233e-8,-4.1210507e-5
159,2.2324972,-0.12499109,-7.446029e-7
160,2.2325,0.12499117,-1.3081316e-6
161,2.3473835,7.639388e-12,-6.676708e-7
162,2.354879,3.648152e-12,-4.4475436e-7
163,2.5253448,0.25000003,3.2739866e-8
164,2.5253448,-0.24999996,-3.722342e-8
165,2.5748382,0.23087406,4.2616648e-8
166,2.5748382,-0.23087403,-5.2791957e-8
167,2.7917738,-0.108419575,7.584156e-6
168,2.7917738,0.108419575,1.3936119e-6
169,2.792427,-0.12105649,4.6500622e-6
170,2.79243,0.1210565,9.534291e-7
171,2.8082662,-2.8314366e-8,-8.64454e-6
172,2.8086653,4.3580863e-9,-5.2299824e-6
173,2.809637,-0.09814132,0.00016054128
174,2.809637,0.09814148,-1.11510735e-5
175,2.8100228,-1.8165191e-7,-0.00013751852
176,2.810382,-3.0607197e-10,-1.1840111e-5
177,2.8435888,0.12100148,-1.0326912e-6
178,2.8435912,-0.12100149,5.1018003e-7
179,2.9169006,-0.19900185,-3.366306e-7
180,2.9169006,0.1990019,-9.358907e-8
181,3.0836473,-0.243106,1.6256864e-8
182,3.08365,0.24310601,-6.5342185e-8
183,3.237492,-0.124960765,-7.658457e-7
184,3.237492,0.124960735,1.729674e-6
185,3.2381406,0.02286573,2.5667367e-7
186,3.2381406,-0.022865715,-4.432479e-6
187,3.2589307,-3.3691063e-9,-8.464532e-7
188,3.2593212,-4.8222237e-8,4.8220886e-6
189,3.2599802,0.124849565,1.8888108e-5
190,3.2599802,-0.12484954,2.3523844e-5
191,3.2611585,-1.054221e-9,-2.3690713e-5
192,3.2615118,-1.4569574e-9,-1.849125e-5
193,3.3045516,0.079871275,-3.9635762e-7
194,3.3045516,-0.079871215,-4.6546373e-7
195,3.425878,0.12654305,9.5705905e-9
196,3.425878,-0.12654309,1.0363213e-9
197,3.911005,-0.21726328,2.1052522e-9
198,3.911005,0.21726333,5.308355e-10
199,6.4560328,0.12497703,3.10045e-6
200,6.456035,-0.12497709,3.8401236e-6
201,6.4564366,0.12439321,4.6306363e-7
202,6.4564395,-0.12439328,9.525841e-7
203,6.4663982,-2.4113411e-11,-5.9867516e-6
204,6.466419,-7.0252202e-12,-2.228382e-6
205,6.758737,-5.993441e-14,-1.628797e-8
206,6.766232,-7.897133e-14,-1.052675e-7
207,7.0630507,0.124959834,-1.3701876e-6
208,7.0630536,-0.124959856,2.6982647e-7
209,7.0634427,0.12421026,8.5981156e-8
210,7.0634456,-0.12421025,-1.0112851e-6
211,7.075535,-5.187876e-12,1.110788e-6
212,7.075556,4.300525e-12,1.0168814e-6
213,7.513394,0.11400715,2.599977e-7
214,7.513394,-0.11400718,6.492721e-7
215,7.513779,-0.124919906,3.3002596e-6
216,7.513779,0.124919824,1.4089932e-6
217,7.517695,-1.507829e-9,3.048619e-7
218,7.525192,-6.1340516e-10,-1.2193738e-6
219,7.5310884,6.3503274e-12,-2.8609637e-7
220,7.53111,-1.2611877e-10,-4.6704386e-6
221,7.6108985,0.124980085,5.024487e-7
222,7.6108985,-0.12498006,-9.621727e-6
223,7.6112785,0.005308964,5.2612205e-7
224,7.6112785,-0.005308987,-2.11363e-7
225,7.618351,-7.304492e-10,8.416079e-6
226,7.6183696,-2.4429165e-11,3.777155e-7
227,8.061356,-0.12145037,1.5448084e-6
228,8.061356,0.12145027,1.9738187e-7
229,8.061728,0.124772966,-7.24546e-7
230,8.061731,-0.12477292,7.365469e-7
231,8.074011,-2.2315837e-11,-2.0091513e-6
232,8.074032,-2.7994903e-11,8.485572e-8
233,8.138903,-5.517287e-14,7.780554e-8
234,8.146399,-5.523432e-13,-4.0200817e-8
235,8.668806,0.12497326,-8.564979e-8
236,8.668806,-0.12497332,-2.7714898e-6
237,8.669168,0.12375633,-5.151796e-7
238,8.66917,-0.123756334,2.7174751e-6
239,8.6835575,-2.7034333e-10,2.9024336e-6
240,8.683574,-3.3290423e-10,-2.235709e-6
241,11.868237,-0.051917065,-8.201481e-11
242,11.868237,0.051917072,-1.8570734e-8
243,11.929016,1.9926958e-14,5.0145506e-9
244,11.93651,1.6054163e-14,-2.3031841e-8
245,12.323347,-0.12499557,9.459977e-9
246,12.323347,0.124995545,-8.756586e-9
247,12.550194,8.020903e-15,4.9324456e-9
248,12.557684,4.963524e-15,6.161458e-9
249,12.932493,0.04157334,3.1749663e-9
250,12.932493,-0.04157335,4.650589e-9
251,13.309168,7.491288e-15,5.1188924e-9
252,13.316664,1.7318068e-14,6.153198e-9
253,13.4746685,-0.12499839,4.142672e-9
254,13.47467,0.12499841,7.264475e-10
255,17.720547,6.1616027e-15,1.044991e-8
256,17.72806,9.436004e-15,2.5822338e-9
