Index,Eigenvalue,MagZ,MagX
162,2.8778644,5.6806437e-13,2.8182825e-7
163,3.0210319,0.24996635,1.3802883e-8
164,3.0210319,-0.24996617,-3.9263842e-8
165,3.062405,0.18941218,2.5662949e-8
166,3.062405,-0.18941219,1.1204326e-7
167,3.2958317,-0.11328695,-2.8150873e-6
168,3.2958317,0.11328701,-5.8004334e-6
169,3.2961535,-0.10189447,-2.396345e-6
170,3.2961535,0.10189452,-1.893538e-7
171,3.3094869,8.1696125e-9,8.310665e-6
172,3.3096824,4.2192458e-8,3.3632834e-6
173,3.310357,0.123765044,-6.948089e-5
174,3.31036,-0.12376519,-5.676783e-5
175,3.3106818,1.1693078e-8,7.3851224e-5
176,3.3108616,-2.4642723e-9,5.219365e-5
177,3.3383584,0.046885747,-1.4791166e-7
178,3.3383617,-0.046885733,-3.322892e-7
179,3.4083004,-0.24999954,1.0703873e-7
180,3.4083004,0.24999952,-6.227019e-8
181,3.5702906,-0.24958052,1.10512794e-7
182,3.5702906,0.24958047,-8.143393e-8
183,3.7502213,0.12427088,3.5092512e-7
184,3.7502213,-0.12427097,-6.556492e-6
185,3.7505398,0.11920983,-1.0336764e-6
186,3.7505398,-0.11920974,-3.9839083e-6
187,3.7681184,-6.8419936e-9,7.448647e-6
188,3.7683072,-2.1266592e-8,6.010321e-6
189,3.7687593,0.08981832,-1.097127e-5
190,3.7687593,-0.089818306,-4.8552774e-5
191,3.769651,-3.0160976e-8,3.6326885e-5
192,3.769827,-4.762039e-9,2.2965884e-5
193,3.8057423,0.1245201,-1.3764483e-6
194,3.8057423,-0.124520175,-6.860996e-7
195,3.9162946,-0.15858333,-9.459627e-9
196,3.9162946,0.15858331,8.375817e-10
197,4.404171,0.24938077,8.849725e-11
198,4.404171,-0.2493808,2.783489e-9
199,7.9421477,0.12388475,-1.0489998e-5
200,7.942151,-0.12388476,1.027396e-5
201,7.942343,0.10168896,-1.6141962e-6
202,7.942343,-0.10168898,-7.699931e-6
203,7.951042,-1.9978418e-10,-9.248106e-7
204,7.951051,3.313807e-10,1.0368041e-5
205,8.262391,-9.906983e-14,-6.5241515e-8
206,8.266817,-7.66268e-15,3.4384513e-8
207,8.552471,0.029280804,-4.5141087e-7
208,8.552471,-0.029280907,1.5504233e-5
209,8.552663,0.1249406,1.8328222e-6
210,8.552663,-0.1249405,-8.687009e-7
211,8.562869,-6.732523e-10,-1.6690648e-5
212,8.562878,3.2854993e-11,4.0377594e-7
213,9.010873,0.12496684,-1.6075307e-6
214,9.010875,-0.12496689,3.6642422e-7
215,9.011062,0.124934606,-1.8675884e-6
216,9.011064,-0.124934606,-4.4823187e-6
217,9.0165205,-1.1917341e-10,9.471798e-7
218,9.020946,-1.3367455e-9,-7.6006063e-7
219,9.025705,-5.080614e-12,8.573047e-7
220,9.025713,-5.815461e-10,7.5301873e-6
221,9.092915,-0.118451945,1.1371576e-5
222,9.092915,0.11845192,-2.612695e-6
223,9.093101,0.12090837,1.6731556e-6
224,9.093101,-0.12090838,-7.651027e-6
225,9.098974,-8.3046964e-10,-8.761312e-6
226,9.098982,-1.6954175e-9,5.4547536e-6
227,9.551385,0.12499873,-1.7085682e-6
228,9.551388,-0.12499871,7.755969e-6
229,9.551569,0.12499537,1.5215265e-6
230,9.551569,-0.12499552,3.4243358e-6
231,9.561867,-7.958155e-10,-6.385821e-6
232,9.561875,-8.265471e-11,-4.813727e-6
233,9.652864,-7.295928e-15,-2.382061e-8
234,9.657291,-7.825021e-15,-8.309475e-9
235,10.1619625,-0.124999896,2.3618136e-6
236,10.161964,0.12499984,-7.872888e-7
237,10.162142,-0.12499988,-2.0931584e-6
238,10.162144,0.124999836,1.2919901e-6
239,10.173938,-6.914274e-11,-1.6247067e-6
240,10.173944,-2.983264e-10,9.1068944e-7
241,14.338119,-0.120898336,-1.854046e-8
242,14.338123,0.1208984,-3.2080806e-8
243,14.405451,9.717271e-15,3.9435154e-8
244,14.409876,2.2736224e-14,4.368595e-8
245,14.800628,0.12499355,-2.532461e-8
246,14.800628,-0.12499356,4.8444138e-9
247,15.041777,8.793848e-15,9.5765085e-9
248,15.046203,7.318804e-15,7.575132e-9
249,15.412436,0.12499996,-1.8643519e-8
250,15.412436,-0.12499996,5.948834e-10
251,15.795914,6.9250284e-15,-4.3715627e-9
252,15.800341,4.6392405e-15,-3.3683738e-9
253,15.948087,-0.12499996,6.336454e-9
254,15.948094,0.12499997,-1.2208005e-8
255,21.184877,2.884854e-14,1.7233017e-8
256,21.18931,2.9222467e-14,2.3573325e-8
