Index,Eigenvalue,MagZ,MagX
125,-0.90513474,0.08390672,-0.00037946732
126,-0.90513474,-0.05506755,6.9085986e-6
127,-0.9049641,2.770026e-6,0.00060287374
128,-0.9049641,-3.2904204e-9,-2.8094139e-5
129,0.46700072,-0.21065262,1.4363488e-7
130,0.46700072,0.21065252,3.9157243e-8
131,0.86330533,-0.12407395,3.8003025e-6
132,0.86330533,0.124073856,-8.8028423e-7
133,0.8660484,-0.12004378,1.2138084e-7
134,0.8660484,0.12004372,1.9359575e-6
135,0.88880247,-1.5043435e-10,-3.1607333e-6
136,0.8905725,1.4715497e-10,-2.1450917e-6
137,0.89315397,-1.6157598e-8,2.4174007e-5
138,0.8936133,-0.12393162,-6.61461e-5
139,0.89361507,0.123931535,2.0149912e-5
140,0.89468616,-7.017839e-11,2.1625936e-5
141,0.94995207,-0.12401674,1.394695e-7
142,0.94995207,0.124016754,8.045943e-8
143,0.97763485,0.20611836,8.652222e-8
144,0.97763485,-0.20611842,8.693709e-8
145,1.3801281,0.24999835,-2.35314e-9
146,1.3801281,-0.24999842,4.9984312e-8
147,1.4358714,0.10748553,4.9867026e-7
148,1.4358714,-0.10748556,-2.2923819e-6
149,1.4385273,0.099372715,-2.0356392e-6
150,1.4385273,-0.09937269,-2.479356e-7
151,1.4542596,0.20189749,2.2725669e-7
152,1.4542596,-0.20189756,-2.578401e-6
153,1.4558861,-1.5860397e-9,1.8877325e-6
154,1.4575689,-2.4667561e-9,2.6363202e-6
155,1.4591484,-0.12485788,9.0900634e-5
156,1.4591501,0.1248578,-8.243631e-5
157,1.459163,1.2976173e-8,5.160629e-6
158,1.4606187,9.370758e-10,-1.1072612e-5
159,1.5018353,-0.12003371,-7.152138e-7
160,1.5018373,0.120033704,1.6742588e-7
161,1.5288773,1.3134495e-11,-4.9357645e-8
162,1.5492878,7.4998154e-14,-2.2040871e-7
163,1.7867243,0.24999975,1.4842909e-8
164,1.7867243,-0.24999976,-1.2264584e-9
165,1.8566494,0.13997892,1.3673263e-8
166,1.8566494,-0.139979,-1.031488e-7
167,2.028788,-0.003329665,1.8800152e-7
168,2.028788,0.0033296675,1.1199986e-7
169,2.0313807,-0.115196146,-1.2390362e-6
170,2.0313807,0.11519605,1.7243688e-6
171,2.0527768,4.824298e-10,2.4041515e-7
172,2.0543995,3.5008025e-9,-4.2910486e-7
173,2.0563002,-0.12413805,-3.5312736e-5
174,2.056302,0.12413784,9.841815e-5
175,2.0565872,6.2007544e-8,-4.8522197e-5
176,2.05799,2.306837e-9,-1.4325022e-5
177,2.106062,0.12493297,-1.4808109e-7
178,2.106062,-0.12493294,-3.850724e-7
179,2.1892247,0.18859732,-1.939655e-10
180,2.1892247,-0.18859732,-4.1060098e-8
181,2.3668203,0.24998431,-1.1635985e-8
182,2.3668203,-0.24998428,2.2658151e-8
183,2.4532127,0.044786874,7.8089876e-8
184,2.4532127,-0.044786867,2.0590342e-6
185,2.4557724,0.096002705,-3.5336052e-7
186,2.4557724,-0.09600271,-5.454807e-7
187,2.4836864,1.2310669e-10,-2.0102714e-6
188,2.48528,-1.6344063e-9,6.5880624e-7
189,2.4866142,-0.12491633,-7.2544685e-6
190,2.4866161,0.12491624,7.985917e-6
191,2.4883752,-3.6503006e-10,1.4365296e-6
192,2.4897532,1.560337e-10,-2.1299475e-6
193,2.5508518,-0.124942034,1.4737557e-7
194,2.5508518,0.12494209,-4.6482196e-8
195,2.699739,-0.11676835,-4.9902944e-8
196,2.699739,0.1167684,-1.3265264e-8
197,3.1774893,0.24961296,-8.819379e-10
198,3.1774912,-0.24961305,2.5506852e-10
199,4.2441864,-0.124910176,3.9265883e-6
200,4.2441864,0.12491013,5.8941396e-7
201,4.245826,-0.12494593,-4.061859e-6
202,4.245826,0.12494597,-2.3579635e-6
203,4.2580576,-8.196684e-11,-4.5928136e-6
204,4.25819,-6.2669564e-11,6.527138e-6
205,4.502596,3.049862e-13,-1.5438104e-7
206,4.5230093,-8.8118396e-14,-8.8999386e-8
207,4.8403797,0.12323668,1.1814657e-6
208,4.8403797,-0.12323666,1.0548053e-7
209,4.84196,-0.124519266,1.984803e-7
210,4.84196,0.12451924,4.930234e-7
211,4.858284,-6.811601e-11,-1.3054996e-6
212,4.858406,6.461502e-12,-5.544604e-7
213,5.2658606,-2.0669357e-9,-1.3237863e-6
214,5.2706804,-0.058662947,1.718592e-6
215,5.2706804,0.05866298,6.7324805e-7
216,5.272229,-0.123615496,1.7313093e-6
217,5.272231,0.1236155,-1.2562394e-6
218,5.286271,-5.07794e-10,-7.8409215e-7
219,5.2955694,-6.1067974e-12,-1.0603277e-6
220,5.2956877,5.690452e-12,3.0210384e-7
221,5.405451,-0.124937735,3.165578e-6
222,5.405451,0.124937735,-8.51105e-7
223,5.406953,-0.12489628,-1.8445246e-6
224,5.406953,0.12489631,2.2799659e-6
225,5.417041,-2.2478333e-10,-2.499999e-6
226,5.4171515,-7.746707e-12,-4.2078432e-7
227,5.836067,-0.12499874,9.2057695e-7
228,5.836069,0.124998726,1.0103018e-6
229,5.8375425,0.025426265,-1.1902647e-6
230,5.8375425,-0.025426239,2.9774336e-8
231,5.8484554,-1.16169074e-10,-1.6162986e-6
232,5.8546314,-3.3235317e-11,-2.118818e-7
233,5.854738,-2.2005809e-11,1.2827098e-6
234,5.868866,-4.5557243e-12,-1.3619487e-7
235,6.433444,-0.12267126,4.7623442e-7
236,6.433444,0.12267127,2.2640188e-7
237,6.434866,0.12261919,-5.1285602e-9
238,6.434866,-0.12261912,-4.1196716e-7
239,6.4559755,-5.845453e-12,-6.004744e-7
240,6.456073,-4.977629e-12,3.4393966e-7
241,8.196366,0.047343682,-1.4893064e-6
242,8.196366,-0.047343593,-4.6415647e-7
243,8.239497,8.9037854e-14,1.2112346e-7
244,8.259892,-1.7859395e-11,1.8534319e-6
245,8.632924,-0.12239344,2.2104501e-8
246,8.632924,0.1223935,1.6773454e-8
247,8.821999,9.88803e-15,-4.617913e-9
248,8.842401,6.549657e-14,-2.371599e-8
249,9.233344,0.072809204,1.692179e-8
250,9.233344,-0.07280921,2.3622007e-9
251,9.585273,9.097405e-15,-1.8888058e-10
252,9.605689,1.920537e-14,-2.4628362e-9
253,9.790851,0.123843305,2.3292166e-9
254,9.790851,-0.123843364,9.2335073e-10
255,12.55907,2.827299e-14,-5.8571803e-10
256,12.579585,2.4319002e-14,-7.2564856e-9
